"","species_id","genus","species","year","plot_id","plot_type"
"14013","DS","Dipodomys","spectabilis",1994,22,"Control"
"14014","PP","Chaetodipus","penicillatus",1984,22,"Control"
"14015","PP","Chaetodipus","penicillatus",1984,22,"Control"
"14016","PP","Chaetodipus","penicillatus",1985,22,"Control"
"14017","PP","Chaetodipus","penicillatus",1985,22,"Control"
"14018","PP","Chaetodipus","penicillatus",1985,22,"Control"
"14019","PP","Chaetodipus","penicillatus",1985,22,"Control"
"14020","PP","Chaetodipus","penicillatus",1985,22,"Control"
"14021","PP","Chaetodipus","penicillatus",1985,22,"Control"
"14022","PP","Chaetodipus","penicillatus",1985,22,"Control"
"14023","PP","Chaetodipus","penicillatus",1986,22,"Control"
"14024","PP","Chaetodipus","penicillatus",1986,22,"Control"
"14025","PP","Chaetodipus","penicillatus",1991,22,"Control"
"14026","PP","Chaetodipus","penicillatus",1991,22,"Control"
"14027","PP","Chaetodipus","penicillatus",1992,22,"Control"
"14028","PP","Chaetodipus","penicillatus",1994,22,"Control"
"14029","PP","Chaetodipus","penicillatus",1994,22,"Control"
"14030","PP","Chaetodipus","penicillatus",1994,22,"Control"
"14031","PP","Chaetodipus","penicillatus",1995,22,"Control"
"14032","PP","Chaetodipus","penicillatus",1995,22,"Control"
"14033","PP","Chaetodipus","penicillatus",1995,22,"Control"
"14034","PP","Chaetodipus","penicillatus",1996,22,"Control"
"14035","PP","Chaetodipus","penicillatus",1996,22,"Control"
"14036","PP","Chaetodipus","penicillatus",1996,22,"Control"
"14037","PP","Chaetodipus","penicillatus",1996,22,"Control"
"14038","PP","Chaetodipus","penicillatus",1997,22,"Control"
"14039","PP","Chaetodipus","penicillatus",1997,22,"Control"
"14040","PP","Chaetodipus","penicillatus",1997,22,"Control"
"14041","PP","Chaetodipus","penicillatus",1997,22,"Control"
"14042","PP","Chaetodipus","penicillatus",1997,22,"Control"
"14043","PP","Chaetodipus","penicillatus",1999,22,"Control"
"14044","PP","Chaetodipus","penicillatus",2000,22,"Control"
"14045","PP","Chaetodipus","penicillatus",2000,22,"Control"
"14046","PP","Chaetodipus","penicillatus",2000,22,"Control"
"14047","PP","Chaetodipus","penicillatus",2000,22,"Control"
"14048","PP","Chaetodipus","penicillatus",2001,22,"Control"
"14049","PP","Chaetodipus","penicillatus",2001,22,"Control"
"14050","PP","Chaetodipus","penicillatus",2001,22,"Control"
"14051","PP","Chaetodipus","penicillatus",2001,22,"Control"
"14052","PP","Chaetodipus","penicillatus",2001,22,"Control"
"14053","PP","Chaetodipus","penicillatus",2001,22,"Control"
"14054","PP","Chaetodipus","penicillatus",2002,22,"Control"
"14055","PP","Chaetodipus","penicillatus",2002,22,"Control"
"14056","OT","Onychomys","torridus",1977,22,"Control"
"14057","OT","Onychomys","torridus",1979,22,"Control"
"14058","OT","Onychomys","torridus",1979,22,"Control"
"14059","OT","Onychomys","torridus",1979,22,"Control"
"14060","OT","Onychomys","torridus",1981,22,"Control"
"14061","OT","Onychomys","torridus",1981,22,"Control"
"14062","OT","Onychomys","torridus",1981,22,"Control"
"14063","OT","Onychomys","torridus",1982,22,"Control"
"14064","OT","Onychomys","torridus",1983,22,"Control"
"14065","OT","Onychomys","torridus",1983,22,"Control"
"14066","OT","Onychomys","torridus",1984,22,"Control"
"14067","OT","Onychomys","torridus",1984,22,"Control"
"14068","OT","Onychomys","torridus",1984,22,"Control"
"14069","OT","Onychomys","torridus",1984,22,"Control"
"14070","OT","Onychomys","torridus",1984,22,"Control"
"14071","OT","Onychomys","torridus",1985,22,"Control"
"14072","OT","Onychomys","torridus",1985,22,"Control"
"14073","OT","Onychomys","torridus",1985,22,"Control"
"14074","OT","Onychomys","torridus",1986,22,"Control"
"14075","OT","Onychomys","torridus",1986,22,"Control"
"14076","OT","Onychomys","torridus",1987,22,"Control"
"14077","OT","Onychomys","torridus",1987,22,"Control"
"14078","OT","Onychomys","torridus",1988,22,"Control"
"14079","OT","Onychomys","torridus",1988,22,"Control"
"14080","OT","Onychomys","torridus",1988,22,"Control"
"14081","OT","Onychomys","torridus",1988,22,"Control"
"14082","OT","Onychomys","torridus",1989,22,"Control"
"14083","OT","Onychomys","torridus",1989,22,"Control"
"14084","OT","Onychomys","torridus",1989,22,"Control"
"14085","OT","Onychomys","torridus",1989,22,"Control"
"14086","OT","Onychomys","torridus",1990,22,"Control"
"14087","OT","Onychomys","torridus",1991,22,"Control"
"14088","OT","Onychomys","torridus",1991,22,"Control"
"14089","OT","Onychomys","torridus",1991,22,"Control"
"14090","OT","Onychomys","torridus",1991,22,"Control"
"14091","OT","Onychomys","torridus",1991,22,"Control"
"14092","OT","Onychomys","torridus",1991,22,"Control"
"14093","OT","Onychomys","torridus",1991,22,"Control"
"14094","OT","Onychomys","torridus",1995,22,"Control"
"14095","OT","Onychomys","torridus",1996,22,"Control"
"14096","OT","Onychomys","torridus",1996,22,"Control"
"14097","OT","Onychomys","torridus",1996,22,"Control"
"14098","OT","Onychomys","torridus",1997,22,"Control"
"14099","OT","Onychomys","torridus",1997,22,"Control"
"14100","OT","Onychomys","torridus",1997,22,"Control"
"14101","OT","Onychomys","torridus",1997,22,"Control"
"14102","OT","Onychomys","torridus",1997,22,"Control"
"14103","OT","Onychomys","torridus",1997,22,"Control"
"14104","OT","Onychomys","torridus",1997,22,"Control"
"14105","OT","Onychomys","torridus",1997,22,"Control"
"14106","OT","Onychomys","torridus",1997,22,"Control"
"14107","OT","Onychomys","torridus",1997,22,"Control"
"14108","OT","Onychomys","torridus",1998,22,"Control"
"14109","OT","Onychomys","torridus",1998,22,"Control"
"14110","OT","Onychomys","torridus",1998,22,"Control"
"14111","OT","Onychomys","torridus",1998,22,"Control"
"14112","OT","Onychomys","torridus",1998,22,"Control"
"14113","OT","Onychomys","torridus",1998,22,"Control"
"14114","OT","Onychomys","torridus",1998,22,"Control"
"14115","OT","Onychomys","torridus",1998,22,"Control"
"14116","OT","Onychomys","torridus",1998,22,"Control"
"14117","OT","Onychomys","torridus",1998,22,"Control"
"14118","OT","Onychomys","torridus",1999,22,"Control"
"14119","OT","Onychomys","torridus",1999,22,"Control"
"14120","OT","Onychomys","torridus",1999,22,"Control"
"14121","OT","Onychomys","torridus",1999,22,"Control"
"14122","OT","Onychomys","torridus",1999,22,"Control"
"14123","OT","Onychomys","torridus",2000,22,"Control"
"14124","OT","Onychomys","torridus",2001,22,"Control"
"14125","OT","Onychomys","torridus",2001,22,"Control"
"14126","OT","Onychomys","torridus",2001,22,"Control"
"14127","OT","Onychomys","torridus",2001,22,"Control"
"14128","OT","Onychomys","torridus",2001,22,"Control"
"14129","OT","Onychomys","torridus",2001,22,"Control"
"14130","OT","Onychomys","torridus",2001,22,"Control"
"14131","OT","Onychomys","torridus",2002,22,"Control"
"14132","DO","Dipodomys","ordii",1982,22,"Control"
"14133","DO","Dipodomys","ordii",1985,22,"Control"
"14134","DO","Dipodomys","ordii",1987,22,"Control"
"14135","DO","Dipodomys","ordii",1987,22,"Control"
"14136","DO","Dipodomys","ordii",1988,22,"Control"
"14137","OL","Onychomys","leucogaster",1978,22,"Control"
"14138","OL","Onychomys","leucogaster",1978,22,"Control"
"14139","OL","Onychomys","leucogaster",1978,22,"Control"
"14140","OL","Onychomys","leucogaster",1978,22,"Control"
"14141","OL","Onychomys","leucogaster",1979,22,"Control"
"14142","OL","Onychomys","leucogaster",1979,22,"Control"
"14143","OL","Onychomys","leucogaster",1980,22,"Control"
"14144","OL","Onychomys","leucogaster",1981,22,"Control"
"14145","OL","Onychomys","leucogaster",1981,22,"Control"
"14146","OL","Onychomys","leucogaster",1982,22,"Control"
"14147","OL","Onychomys","leucogaster",1982,22,"Control"
"14148","OL","Onychomys","leucogaster",1984,22,"Control"
"14149","OL","Onychomys","leucogaster",1985,22,"Control"
"14150","OL","Onychomys","leucogaster",1985,22,"Control"
"14151","OL","Onychomys","leucogaster",1987,22,"Control"
"14152","OL","Onychomys","leucogaster",1987,22,"Control"
"14153","OL","Onychomys","leucogaster",1987,22,"Control"
"14154","OL","Onychomys","leucogaster",1992,22,"Control"
"14155","OL","Onychomys","leucogaster",2002,22,"Control"
"14156","RM","Reithrodontomys","megalotis",1983,22,"Control"
"14157","RM","Reithrodontomys","megalotis",1983,22,"Control"
"14158","RM","Reithrodontomys","megalotis",1983,22,"Control"
"14159","RM","Reithrodontomys","megalotis",1987,22,"Control"
"14160","RM","Reithrodontomys","megalotis",1988,22,"Control"
"14161","RM","Reithrodontomys","megalotis",1988,22,"Control"
"14162","RM","Reithrodontomys","megalotis",1989,22,"Control"
"14163","RM","Reithrodontomys","megalotis",1989,22,"Control"
"14164","RM","Reithrodontomys","megalotis",1989,22,"Control"
"14165","RM","Reithrodontomys","megalotis",1989,22,"Control"
"14166","RM","Reithrodontomys","megalotis",1991,22,"Control"
"14167","RM","Reithrodontomys","megalotis",1993,22,"Control"
"14168","RM","Reithrodontomys","megalotis",1997,22,"Control"
"14169","RM","Reithrodontomys","megalotis",1997,22,"Control"
"14170","PM","Peromyscus","maniculatus",1984,22,"Control"
"14171","PM","Peromyscus","maniculatus",1997,22,"Control"
"14172","PM","Peromyscus","maniculatus",1997,22,"Control"
"14173","PM","Peromyscus","maniculatus",1997,22,"Control"
"14174","PH","Perognathus","hispidus",1989,22,"Control"
"14175","PH","Perognathus","hispidus",1989,22,"Control"
"14176","PH","Perognathus","hispidus",1990,22,"Control"
"14177","PH","Perognathus","hispidus",1990,22,"Control"
"14178","PH","Perognathus","hispidus",1990,22,"Control"
"14179","PH","Perognathus","hispidus",1990,22,"Control"
"14180","PH","Perognathus","hispidus",1990,22,"Control"
"14181","PH","Perognathus","hispidus",1990,22,"Control"
"14182","PH","Perognathus","hispidus",1990,22,"Control"
"14183","SF","Sigmodon","fulviventer",2002,22,"Control"
"14184","PB","Chaetodipus","baileyi",1996,22,"Control"
"14185","PB","Chaetodipus","baileyi",1996,22,"Control"
"14186","PB","Chaetodipus","baileyi",1996,22,"Control"
"14187","PB","Chaetodipus","baileyi",1997,22,"Control"
"14188","PB","Chaetodipus","baileyi",1997,22,"Control"
"14189","PB","Chaetodipus","baileyi",1997,22,"Control"
"14190","PB","Chaetodipus","baileyi",1997,22,"Control"
"14191","PB","Chaetodipus","baileyi",1997,22,"Control"
"14192","PB","Chaetodipus","baileyi",1997,22,"Control"
"14193","PB","Chaetodipus","baileyi",1997,22,"Control"
"14194","PB","Chaetodipus","baileyi",1997,22,"Control"
"14195","PB","Chaetodipus","baileyi",1997,22,"Control"
"14196","PB","Chaetodipus","baileyi",1997,22,"Control"
"14197","PB","Chaetodipus","baileyi",1997,22,"Control"
"14198","PB","Chaetodipus","baileyi",1997,22,"Control"
"14199","PB","Chaetodipus","baileyi",1997,22,"Control"
"14200","PB","Chaetodipus","baileyi",1997,22,"Control"
"14201","PB","Chaetodipus","baileyi",1997,22,"Control"
"14202","PB","Chaetodipus","baileyi",1997,22,"Control"
"14203","PB","Chaetodipus","baileyi",1997,22,"Control"
"14204","PB","Chaetodipus","baileyi",1997,22,"Control"
"14205","PB","Chaetodipus","baileyi",1997,22,"Control"
"14206","PB","Chaetodipus","baileyi",1997,22,"Control"
"14207","PB","Chaetodipus","baileyi",1997,22,"Control"
"14208","PB","Chaetodipus","baileyi",1998,22,"Control"
"14209","PB","Chaetodipus","baileyi",1998,22,"Control"
"14210","PB","Chaetodipus","baileyi",1998,22,"Control"
"14211","PB","Chaetodipus","baileyi",1998,22,"Control"
"14212","PB","Chaetodipus","baileyi",1998,22,"Control"
"14213","PB","Chaetodipus","baileyi",1998,22,"Control"
"14214","PB","Chaetodipus","baileyi",1998,22,"Control"
"14215","PB","Chaetodipus","baileyi",1998,22,"Control"
"14216","PB","Chaetodipus","baileyi",1998,22,"Control"
"14217","PB","Chaetodipus","baileyi",1998,22,"Control"
"14218","PB","Chaetodipus","baileyi",1998,22,"Control"
"14219","PB","Chaetodipus","baileyi",1998,22,"Control"
"14220","PB","Chaetodipus","baileyi",1998,22,"Control"
"14221","PB","Chaetodipus","baileyi",1998,22,"Control"
"14222","PB","Chaetodipus","baileyi",1998,22,"Control"
"14223","PB","Chaetodipus","baileyi",1998,22,"Control"
"14224","PB","Chaetodipus","baileyi",1998,22,"Control"
"14225","PB","Chaetodipus","baileyi",1998,22,"Control"
"14226","PB","Chaetodipus","baileyi",1998,22,"Control"
"14227","PB","Chaetodipus","baileyi",1998,22,"Control"
"14228","PB","Chaetodipus","baileyi",1998,22,"Control"
"14229","PB","Chaetodipus","baileyi",1998,22,"Control"
"14230","PB","Chaetodipus","baileyi",1998,22,"Control"
"14231","PB","Chaetodipus","baileyi",1998,22,"Control"
"14232","PB","Chaetodipus","baileyi",1998,22,"Control"
"14233","PB","Chaetodipus","baileyi",1998,22,"Control"
"14234","PB","Chaetodipus","baileyi",1998,22,"Control"
"14235","PB","Chaetodipus","baileyi",1998,22,"Control"
"14236","PB","Chaetodipus","baileyi",1998,22,"Control"
"14237","PB","Chaetodipus","baileyi",1999,22,"Control"
"14238","PB","Chaetodipus","baileyi",1999,22,"Control"
"14239","PB","Chaetodipus","baileyi",1999,22,"Control"
"14240","PB","Chaetodipus","baileyi",1999,22,"Control"
"14241","PB","Chaetodipus","baileyi",1999,22,"Control"
"14242","PB","Chaetodipus","baileyi",1999,22,"Control"
"14243","PB","Chaetodipus","baileyi",1999,22,"Control"
"14244","PB","Chaetodipus","baileyi",1999,22,"Control"
"14245","PB","Chaetodipus","baileyi",1999,22,"Control"
"14246","PB","Chaetodipus","baileyi",1999,22,"Control"
"14247","PB","Chaetodipus","baileyi",1999,22,"Control"
"14248","PB","Chaetodipus","baileyi",1999,22,"Control"
"14249","PB","Chaetodipus","baileyi",1999,22,"Control"
"14250","PB","Chaetodipus","baileyi",1999,22,"Control"
"14251","PB","Chaetodipus","baileyi",1999,22,"Control"
"14252","PB","Chaetodipus","baileyi",1999,22,"Control"
"14253","PB","Chaetodipus","baileyi",1999,22,"Control"
"14254","PB","Chaetodipus","baileyi",1999,22,"Control"
"14255","PB","Chaetodipus","baileyi",1999,22,"Control"
"14256","PB","Chaetodipus","baileyi",1999,22,"Control"
"14257","PB","Chaetodipus","baileyi",1999,22,"Control"
"14258","PB","Chaetodipus","baileyi",1999,22,"Control"
"14259","PB","Chaetodipus","baileyi",1999,22,"Control"
"14260","PB","Chaetodipus","baileyi",1999,22,"Control"
"14261","PB","Chaetodipus","baileyi",1999,22,"Control"
"14262","PB","Chaetodipus","baileyi",1999,22,"Control"
"14263","PB","Chaetodipus","baileyi",1999,22,"Control"
"14264","PB","Chaetodipus","baileyi",2000,22,"Control"
"14265","PB","Chaetodipus","baileyi",2000,22,"Control"
"14266","PB","Chaetodipus","baileyi",2000,22,"Control"
"14267","PB","Chaetodipus","baileyi",2000,22,"Control"
"14268","PB","Chaetodipus","baileyi",2000,22,"Control"
"14269","PB","Chaetodipus","baileyi",2000,22,"Control"
"14270","PB","Chaetodipus","baileyi",2000,22,"Control"
"14271","PB","Chaetodipus","baileyi",2000,22,"Control"
"14272","PB","Chaetodipus","baileyi",2000,22,"Control"
"14273","PB","Chaetodipus","baileyi",2000,22,"Control"
"14274","PB","Chaetodipus","baileyi",2000,22,"Control"
"14275","PB","Chaetodipus","baileyi",2000,22,"Control"
"14276","PB","Chaetodipus","baileyi",2000,22,"Control"
"14277","PB","Chaetodipus","baileyi",2000,22,"Control"
"14278","PB","Chaetodipus","baileyi",2000,22,"Control"
"14279","PB","Chaetodipus","baileyi",2000,22,"Control"
"14280","PB","Chaetodipus","baileyi",2000,22,"Control"
"14281","PB","Chaetodipus","baileyi",2000,22,"Control"
"14282","PB","Chaetodipus","baileyi",2000,22,"Control"
"14283","PB","Chaetodipus","baileyi",2000,22,"Control"
"14284","PB","Chaetodipus","baileyi",2000,22,"Control"
"14285","PB","Chaetodipus","baileyi",2000,22,"Control"
"14286","PB","Chaetodipus","baileyi",2000,22,"Control"
"14287","PB","Chaetodipus","baileyi",2000,22,"Control"
"14288","PB","Chaetodipus","baileyi",2000,22,"Control"
"14289","PB","Chaetodipus","baileyi",2000,22,"Control"
"14290","PB","Chaetodipus","baileyi",2000,22,"Control"
"14291","PB","Chaetodipus","baileyi",2000,22,"Control"
"14292","PB","Chaetodipus","baileyi",2000,22,"Control"
"14293","PB","Chaetodipus","baileyi",2000,22,"Control"
"14294","PB","Chaetodipus","baileyi",2000,22,"Control"
"14295","PB","Chaetodipus","baileyi",2000,22,"Control"
"14296","PB","Chaetodipus","baileyi",2000,22,"Control"
"14297","PB","Chaetodipus","baileyi",2000,22,"Control"
"14298","PB","Chaetodipus","baileyi",2000,22,"Control"
"14299","PB","Chaetodipus","baileyi",2000,22,"Control"
"14300","PB","Chaetodipus","baileyi",2000,22,"Control"
"14301","PB","Chaetodipus","baileyi",2000,22,"Control"
"14302","PB","Chaetodipus","baileyi",2000,22,"Control"
"14303","PB","Chaetodipus","baileyi",2000,22,"Control"
"14304","PB","Chaetodipus","baileyi",2000,22,"Control"
"14305","PB","Chaetodipus","baileyi",2000,22,"Control"
"14306","PB","Chaetodipus","baileyi",2000,22,"Control"
"14307","PB","Chaetodipus","baileyi",2000,22,"Control"
"14308","PB","Chaetodipus","baileyi",2000,22,"Control"
"14309","PB","Chaetodipus","baileyi",2000,22,"Control"
"14310","PB","Chaetodipus","baileyi",2000,22,"Control"
"14311","PB","Chaetodipus","baileyi",2000,22,"Control"
"14312","PB","Chaetodipus","baileyi",2000,22,"Control"
"14313","PB","Chaetodipus","baileyi",2000,22,"Control"
"14314","PB","Chaetodipus","baileyi",2000,22,"Control"
"14315","PB","Chaetodipus","baileyi",2000,22,"Control"
"14316","PB","Chaetodipus","baileyi",2000,22,"Control"
"14317","PB","Chaetodipus","baileyi",2000,22,"Control"
"14318","PB","Chaetodipus","baileyi",2000,22,"Control"
"14319","PB","Chaetodipus","baileyi",2001,22,"Control"
"14320","PB","Chaetodipus","baileyi",2001,22,"Control"
"14321","PB","Chaetodipus","baileyi",2001,22,"Control"
"14322","PB","Chaetodipus","baileyi",2001,22,"Control"
"14323","PB","Chaetodipus","baileyi",2001,22,"Control"
"14324","PB","Chaetodipus","baileyi",2001,22,"Control"
"14325","PB","Chaetodipus","baileyi",2001,22,"Control"
"14326","PB","Chaetodipus","baileyi",2001,22,"Control"
"14327","PB","Chaetodipus","baileyi",2001,22,"Control"
"14328","PB","Chaetodipus","baileyi",2001,22,"Control"
"14329","PB","Chaetodipus","baileyi",2001,22,"Control"
"14330","PB","Chaetodipus","baileyi",2001,22,"Control"
"14331","PB","Chaetodipus","baileyi",2001,22,"Control"
"14332","PB","Chaetodipus","baileyi",2001,22,"Control"
"14333","PB","Chaetodipus","baileyi",2001,22,"Control"
"14334","PB","Chaetodipus","baileyi",2001,22,"Control"
"14335","PB","Chaetodipus","baileyi",2001,22,"Control"
"14336","PB","Chaetodipus","baileyi",2001,22,"Control"
"14337","PB","Chaetodipus","baileyi",2001,22,"Control"
"14338","PB","Chaetodipus","baileyi",2001,22,"Control"
"14339","PB","Chaetodipus","baileyi",2001,22,"Control"
"14340","PB","Chaetodipus","baileyi",2001,22,"Control"
"14341","PB","Chaetodipus","baileyi",2001,22,"Control"
"14342","PB","Chaetodipus","baileyi",2001,22,"Control"
"14343","PB","Chaetodipus","baileyi",2001,22,"Control"
"14344","PB","Chaetodipus","baileyi",2001,22,"Control"
"14345","PB","Chaetodipus","baileyi",2001,22,"Control"
"14346","PB","Chaetodipus","baileyi",2001,22,"Control"
"14347","PB","Chaetodipus","baileyi",2001,22,"Control"
"14348","PB","Chaetodipus","baileyi",2001,22,"Control"
"14349","PB","Chaetodipus","baileyi",2001,22,"Control"
"14350","PB","Chaetodipus","baileyi",2001,22,"Control"
"14351","PB","Chaetodipus","baileyi",2001,22,"Control"
"14352","PB","Chaetodipus","baileyi",2001,22,"Control"
"14353","PB","Chaetodipus","baileyi",2001,22,"Control"
"14354","PB","Chaetodipus","baileyi",2001,22,"Control"
"14355","PB","Chaetodipus","baileyi",2001,22,"Control"
"14356","PB","Chaetodipus","baileyi",2001,22,"Control"
"14357","PB","Chaetodipus","baileyi",2001,22,"Control"
"14358","PB","Chaetodipus","baileyi",2001,22,"Control"
"14359","PB","Chaetodipus","baileyi",2001,22,"Control"
"14360","PB","Chaetodipus","baileyi",2001,22,"Control"
"14361","PB","Chaetodipus","baileyi",2002,22,"Control"
"14362","PB","Chaetodipus","baileyi",2002,22,"Control"
"14363","PB","Chaetodipus","baileyi",2002,22,"Control"
"14364","PB","Chaetodipus","baileyi",2002,22,"Control"
"14365","PB","Chaetodipus","baileyi",2002,22,"Control"
"14366","PB","Chaetodipus","baileyi",2002,22,"Control"
"14367","PB","Chaetodipus","baileyi",2002,22,"Control"
"14368","PB","Chaetodipus","baileyi",2002,22,"Control"
"14369","PB","Chaetodipus","baileyi",2002,22,"Control"
"14370","PB","Chaetodipus","baileyi",2002,22,"Control"
"14371","PB","Chaetodipus","baileyi",2002,22,"Control"
"14372","PB","Chaetodipus","baileyi",2002,22,"Control"
"14373","PB","Chaetodipus","baileyi",2002,22,"Control"
"14374","PB","Chaetodipus","baileyi",2002,22,"Control"
"14375","PB","Chaetodipus","baileyi",2002,22,"Control"
"14376","PB","Chaetodipus","baileyi",2002,22,"Control"
"14377","PB","Chaetodipus","baileyi",2002,22,"Control"
"14378","PB","Chaetodipus","baileyi",2002,22,"Control"
"14379","PB","Chaetodipus","baileyi",2002,22,"Control"
"14380","PB","Chaetodipus","baileyi",2002,22,"Control"
"14381","PB","Chaetodipus","baileyi",2002,22,"Control"
"14382","PB","Chaetodipus","baileyi",2002,22,"Control"
"14383","PB","Chaetodipus","baileyi",2002,22,"Control"
"14384","PB","Chaetodipus","baileyi",2002,22,"Control"
"14385","PB","Chaetodipus","baileyi",2002,22,"Control"
"14386","PB","Chaetodipus","baileyi",2002,22,"Control"
"14387","PB","Chaetodipus","baileyi",2002,22,"Control"
"14388","PB","Chaetodipus","baileyi",2002,22,"Control"
"14389","PB","Chaetodipus","baileyi",2002,22,"Control"
"14390","PB","Chaetodipus","baileyi",2002,22,"Control"
"14391","PB","Chaetodipus","baileyi",2002,22,"Control"
"14392","PB","Chaetodipus","baileyi",2002,22,"Control"
"14393","PB","Chaetodipus","baileyi",2002,22,"Control"
"14394","PB","Chaetodipus","baileyi",2002,22,"Control"
"14395","PB","Chaetodipus","baileyi",2002,22,"Control"
"14396","PB","Chaetodipus","baileyi",2002,22,"Control"
"14397","PB","Chaetodipus","baileyi",2002,22,"Control"
"14398","PB","Chaetodipus","baileyi",2002,22,"Control"
"14399","PB","Chaetodipus","baileyi",2002,22,"Control"
"14400","PB","Chaetodipus","baileyi",2002,22,"Control"
"14401","PB","Chaetodipus","baileyi",2002,22,"Control"
"14402","PB","Chaetodipus","baileyi",2002,22,"Control"
"14403","PB","Chaetodipus","baileyi",2002,22,"Control"
"14404","PB","Chaetodipus","baileyi",2002,22,"Control"
"14405","PB","Chaetodipus","baileyi",2002,22,"Control"
"14406","PB","Chaetodipus","baileyi",2002,22,"Control"
"14407","PB","Chaetodipus","baileyi",2002,22,"Control"
"14408","PB","Chaetodipus","baileyi",2002,22,"Control"
"14409","PB","Chaetodipus","baileyi",2002,22,"Control"
"14410","PB","Chaetodipus","baileyi",2002,22,"Control"
"14411","PB","Chaetodipus","baileyi",2002,22,"Control"
"14412","PB","Chaetodipus","baileyi",2002,22,"Control"
"14413","PB","Chaetodipus","baileyi",2002,22,"Control"
"14414","PB","Chaetodipus","baileyi",2002,22,"Control"
"14415","PB","Chaetodipus","baileyi",2002,22,"Control"
"14416","PB","Chaetodipus","baileyi",2002,22,"Control"
"14417","PB","Chaetodipus","baileyi",2002,22,"Control"
"14418","PB","Chaetodipus","baileyi",2002,22,"Control"
"14419","PB","Chaetodipus","baileyi",2002,22,"Control"
"14420","PB","Chaetodipus","baileyi",2002,22,"Control"
"14421","PB","Chaetodipus","baileyi",2002,22,"Control"
"14422","PB","Chaetodipus","baileyi",2002,22,"Control"
"14423","PB","Chaetodipus","baileyi",2002,22,"Control"
"14424","PB","Chaetodipus","baileyi",2002,22,"Control"
"14425","PB","Chaetodipus","baileyi",2002,22,"Control"
"14426","PB","Chaetodipus","baileyi",2002,22,"Control"
"14427","PB","Chaetodipus","baileyi",2002,22,"Control"
"14428","PB","Chaetodipus","baileyi",2002,22,"Control"
"14429","PB","Chaetodipus","baileyi",2002,22,"Control"
"14430","NL","Neotoma","albigula",1978,14,"Control"
"14431","NL","Neotoma","albigula",1978,14,"Control"
"14432","NL","Neotoma","albigula",1978,14,"Control"
"14433","NL","Neotoma","albigula",1978,14,"Control"
"14434","NL","Neotoma","albigula",1978,14,"Control"
"14435","NL","Neotoma","albigula",1979,14,"Control"
"14436","NL","Neotoma","albigula",1979,14,"Control"
"14437","NL","Neotoma","albigula",1980,14,"Control"
"14438","NL","Neotoma","albigula",1980,14,"Control"
"14439","NL","Neotoma","albigula",1980,14,"Control"
"14440","NL","Neotoma","albigula",1980,14,"Control"
"14441","NL","Neotoma","albigula",1980,14,"Control"
"14442","NL","Neotoma","albigula",1981,14,"Control"
"14443","NL","Neotoma","albigula",1981,14,"Control"
"14444","NL","Neotoma","albigula",1981,14,"Control"
"14445","NL","Neotoma","albigula",1981,14,"Control"
"14446","NL","Neotoma","albigula",1982,14,"Control"
"14447","NL","Neotoma","albigula",1983,14,"Control"
"14448","NL","Neotoma","albigula",1983,14,"Control"
"14449","NL","Neotoma","albigula",1983,14,"Control"
"14450","NL","Neotoma","albigula",1983,14,"Control"
"14451","NL","Neotoma","albigula",1983,14,"Control"
"14452","NL","Neotoma","albigula",1984,14,"Control"
"14453","NL","Neotoma","albigula",1984,14,"Control"
"14454","NL","Neotoma","albigula",1984,14,"Control"
"14455","NL","Neotoma","albigula",1985,14,"Control"
"14456","NL","Neotoma","albigula",1985,14,"Control"
"14457","NL","Neotoma","albigula",1985,14,"Control"
"14458","NL","Neotoma","albigula",1986,14,"Control"
"14459","NL","Neotoma","albigula",1986,14,"Control"
"14460","NL","Neotoma","albigula",1986,14,"Control"
"14461","NL","Neotoma","albigula",1986,14,"Control"
"14462","NL","Neotoma","albigula",1986,14,"Control"
"14463","NL","Neotoma","albigula",1986,14,"Control"
"14464","NL","Neotoma","albigula",1986,14,"Control"
"14465","NL","Neotoma","albigula",1986,14,"Control"
"14466","NL","Neotoma","albigula",1987,14,"Control"
"14467","NL","Neotoma","albigula",1987,14,"Control"
"14468","NL","Neotoma","albigula",1987,14,"Control"
"14469","NL","Neotoma","albigula",1987,14,"Control"
"14470","NL","Neotoma","albigula",1987,14,"Control"
"14471","NL","Neotoma","albigula",1987,14,"Control"
"14472","NL","Neotoma","albigula",1987,14,"Control"
"14473","NL","Neotoma","albigula",1988,14,"Control"
"14474","NL","Neotoma","albigula",1988,14,"Control"
"14475","NL","Neotoma","albigula",1988,14,"Control"
"14476","NL","Neotoma","albigula",1988,14,"Control"
"14477","NL","Neotoma","albigula",1989,14,"Control"
"14478","NL","Neotoma","albigula",1989,14,"Control"
"14479","NL","Neotoma","albigula",1989,14,"Control"
"14480","NL","Neotoma","albigula",1993,14,"Control"
"14481","NL","Neotoma","albigula",1998,14,"Control"
"14482","NL","Neotoma","albigula",2001,14,"Control"
"14483","NL","Neotoma","albigula",2001,14,"Control"
"14484","NL","Neotoma","albigula",2001,14,"Control"
"14485","NL","Neotoma","albigula",2002,14,"Control"
"14486","NL","Neotoma","albigula",2002,14,"Control"
"14487","DM","Dipodomys","merriami",1977,14,"Control"
"14488","DM","Dipodomys","merriami",1977,14,"Control"
"14489","DM","Dipodomys","merriami",1977,14,"Control"
"14490","DM","Dipodomys","merriami",1977,14,"Control"
"14491","DM","Dipodomys","merriami",1977,14,"Control"
